Catalog Name,Catalog Info,Released Under,Contributor,Keywords,Group,Sectors,Catalog Published On,Catalog Updated On,Domain,CDO Name,CDO Post,Ministry/State/Department,Phone,Email,Address,Resource,NID,File Size,Downloads,Granularity,Resource Published On,Resource Updated On,Reference URL,Sourced webservices/APIs,Note
Real Time Air Quality Index,"Get Real time National Air Quality Index values from different monitoring stations across India. The pollutants monitored are Sulphur Dioxide (SO2), Nitrogen Dioxide (NO2), Particulate Matter (PM10 and PM2.5) , Carbon Monoxide (CO), Ozone(O3) etc.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Environment, Forest and Climate Change', 'Central Pollution Control Board']","['Air', 'Monitoring', 'quality', 'Ozone', 'pollution', 'SO2', 'station', 'NO2', 'particulate', 'AQI', 'PM10', 'CO', 'Carbon', 'Dioxide', 'Nitrogen', 'Matter', 'Polutant', 'Sulphur', 'Monoxide']",['Air Quality'],"['Environment and Forest', 'Industrial Air Pollution', 'Residential Air Pollution', 'Vehicular Air Pollution']", 04-08-2016 , 02/08/2022 , Open Government Data (OGD) Platform India ,Dr Prashant Gargava,"('Member Secretary',)","Ministry of Environment, Forest and Climate Change ,Central Pollution Control Board","('+91 1122307078',)","('mscb [dot] cpcb [at] nic.in',)","Parivesh Bhawan, East Arjun Nagar, Delhi - 110 032",Real time Air Quality Index from various locations,804661,17 KB,"12,388",Hourly,04/08/2016,02/08/2022,https://cpcb.gov.in/,"('Real time Air Quality Index from various locations', 'https://data.gov.in/datasets_webservices/datasets/3630781')",The real-time data as collected from the field instruments is displayed live without human intervention from CPCB. It is likely that the live data may display some errors or abnormal values. Any abnormal value may be due to any episode or instrumental error at any particular time.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Chuchot for district Leh (ladakh), Ladakh as on date",7112627,NA,31,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Bhimbat Drass for district Kargil, Ladakh as on date",7112628,NA,8,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Nyoma for district Leh (ladakh), Ladakh as on date",7112626,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Narva for district Narayanpet, Telangana as on date",7112625,NA,2,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Garidepally for district Suryapet, Telangana as on date",7112620,NA,3,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Chinthlapalem for district Suryapet, Telangana as on date",7112622,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Palakurthy for district Peddapalli, Telangana as on date",7112617,NA,2,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Addagudur for district Yadadri Bhongiri, Telangana as on date",7112623,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
Financial Progress Under Jal Jeevan Mission (JJM),"The Catalog contains data related to Financial progress under Jal Jeevan Mission (JJM), Water Supply Projects under different level i.e. District, Block, Gram Panchayat and Habitation level.",National Data Sharing and Accessibility Policy (NDSAP),"['Ministry of Jal Shakti', 'Department of Drinking Water and Sanitation']","['Scheme', 'Jeevan', 'Jal']",['Jal jeevan mission'],"['Water and Sanitation', 'Drinking Water']", 25-05-2022 , 29/07/2022 , Open Government Data (OGD) Platform India ,Shri Kamala Kanta Nath,"('Deputy Director General',)","Ministry of Jal Shakti ,Department of Drinking Water and Sanitation","('1124369832',)","('kamalakanta [dot] nath [at] gov.in',)","6th floor, Pt Deen Dayal Antodaya Bhawan, CGO Complex Lodhi Road, New Delhi - 110003","Financial progress under Jal Jeevan Mission (JJM) - block Mellacheruvu for district Suryapet, Telangana as on date",7112621,NA,1,Daily,31/05/2022,31/05/2022,There is no Reference URL for this resource.,"('Financial progress under Jal Jeevan Mission (JJM)', 'https://data.gov.in/datasets_webservices/datasets/7078830')",Note for this resource is not available.
